session,max(max(cepstrum)),max(mean(cepstrum)),max(var(cepstrum)),mean(max(cepstrum)),mean(mean(cepstrum)),mean(var(cepstrum)),var(max(cepstrum)),var(mean(cepstrum)),var(var(cepstrum))
Ses01F_impro01_F000,3.09000542893,0.000288124996977,0.00179215764934,2.91381276712,0.000148942130373,0.00160236851041,0.0390918796917,3.62186267434e-08,6.46501960913e-08
Ses01F_impro01_F001,4.0087452437,0.000397840689545,0.0030682959714,4.00683797532,0.000302193340503,0.00306327654767,3.63767266136e-06,9.1484153787e-09,2.519461455e-11
Ses01F_impro01_F002,3.49843689619,0.000375770269248,0.00261933975414,3.09270331756,0.000308498011449,0.00193009059994,0.0933451581638,3.22749780818e-09,2.17608597633e-07
Ses01F_impro01_F005,9.00969486558,0.000551748334048,0.00651681868824,6.58925998131,0.000223218480701,0.00446213978155,5.10811179126,8.45133638338e-08,3.01628242601e-06
Ses01F_impro01_F012,9.8225646335,0.000816413396328,0.00764384704063,6.14780324607,0.000280018927601,0.00436892884629,9.18380039204,1.89458590615e-07,6.59822198135e-06
Ses01F_impro01_F014,8.49997465848,0.000548549769364,0.00616825378415,6.46217183672,0.000280824936797,0.00446463629563,1.80382945549,7.29348553279e-08,1.15379061869e-06
Ses01F_impro01_M011,11.2618249918,0.000589996439472,0.00948717912179,7.49927248083,0.000424714206254,0.0053583362904,6.45499807602,2.57511252274e-08,5.23041150628e-06
Ses01F_impro01_M013,13.665513286,0.00113382083593,0.0132884806237,9.91235156733,0.000543281304261,0.00833732268116,9.38259897803,1.26454590536e-07,1.11617894846e-05
Ses01F_impro02_F000,3.50431325072,0.000466369580228,0.00190565856168,2.86146969179,0.000245357009829,0.00165988400767,0.0795815629472,4.29893110418e-08,1.75416971997e-08
Ses01F_impro02_F001,2.95597129747,0.000447340694842,0.00163732550687,2.76815415484,0.000136157369587,0.00145382896909,0.0350355585005,1.31694267109e-07,2.67308958966e-08
Ses01F_impro02_F002,3.53645110758,0.000427135755661,0.00234169282235,2.89339700249,0.000268462531402,0.0017265690806,0.140603049898,1.61587045961e-08,1.13438173823e-07
Ses01F_impro02_F003,3.43893634369,0.000455757173281,0.00254335144938,2.94703354608,0.000228040821992,0.00182525029034,0.0776709258306,2.83730736258e-08,1.41348250304e-07
Ses01F_impro02_F004,3.3683362538,0.000378420971864,0.00196235421066,2.95448348932,0.000248181347996,0.00172716894912,0.0796905622595,1.45940114692e-08,3.23142990021e-08
Ses01F_impro02_F005,3.16894446183,0.000476530086864,0.00201168937496,3.01704691215,0.000311631684357,0.00175615808171,0.0175235878183,7.47276141623e-09,1.73478211236e-08
Ses01F_impro02_F006,4.49802208572,0.000371154382142,0.00293483904973,3.30250782806,0.000280034965623,0.00205889765267,0.476358132451,5.89033084504e-09,2.54649126691e-07
Ses01F_impro02_F008,4.9760461775,0.000366197380424,0.00283323491492,3.43578233705,0.000274220074666,0.00194649872634,0.509102786243,1.52124777275e-08,2.38583326875e-07
Ses01F_impro02_F010,3.69032280432,0.000399257506904,0.00202434599122,2.82078943584,0.000252068913074,0.00168582772481,0.326467929768,2.1306588939e-08,9.87275857735e-08
Ses01F_impro02_F012,2.93935082581,0.000410979624195,0.00185953726215,2.76165089707,0.000315676620975,0.00156537077958,0.014105724764,7.35584713366e-09,5.34718190994e-08
Ses01F_impro02_F013,5.32842272766,0.000428332157027,0.00308845636119,3.32361266102,0.000263129720128,0.00200995586405,0.773938154012,1.62371807893e-08,2.90559606784e-07
Ses01F_impro02_F014,4.11934414936,0.00046061951108,0.00259278438377,3.04017883726,0.000241489044656,0.00181452907754,0.22986202926,3.32229317224e-08,1.46820092084e-07
Ses01F_impro02_F015,3.30053663545,0.000395260693144,0.00246508725197,3.06788950034,0.000247614300544,0.00186192987504,0.0267105475108,1.40932211906e-08,1.15368462773e-07
Ses01F_impro02_F016,3.00020830766,0.000272728033699,0.00183124396209,2.6645721175,0.000220911373928,0.00166597981425,0.147230804437,1.22686636601e-09,1.61467947114e-08
Ses01F_impro02_F017,7.37168474859,0.000476263098712,0.0049937039381,4.85987656554,0.000321344019744,0.0031015275132,1.90795091411,8.71155809618e-09,9.82379801162e-07
Ses01F_impro02_F018,3.49551667447,0.000512123779842,0.00248786882173,2.98470352125,0.000256775673718,0.00195325468665,0.0914593607445,3.62593885595e-08,1.29959637374e-07
Ses01F_impro02_F019,2.99230400348,0.000446320780629,0.00211770280683,2.56555267261,0.00024615819686,0.00162169971299,0.155585714412,3.53835758993e-08,1.34477357164e-07
Ses01F_impro02_F020,3.30897661529,0.000501915399828,0.00192979498089,2.59606334685,0.000251408106496,0.00150386902667,0.139544921614,6.64428689711e-08,7.81895515464e-08
Ses01F_impro02_M001,4.71577901836,0.000383869469599,0.00283865870195,3.54927964434,0.000252581070974,0.00201900612008,0.532394626387,3.36072898322e-08,2.19875376324e-07
Ses01F_impro02_M005,3.78880397467,0.000495399628524,0.0029920635777,3.14190599418,0.000281636552818,0.00199097966378,0.209906904039,1.26846334368e-08,3.11362089776e-07
Ses01F_impro02_M009,3.52947617152,0.000480316826609,0.00222322579341,2.97841053309,0.000231114068596,0.00177034351525,0.0890290346711,2.82007549847e-08,6.74809759017e-08
Ses01F_impro02_M010,3.08225326216,0.000457320592397,0.00180042376814,2.97193447993,0.000301174985606,0.00161596945868,0.00659446590504,1.24669644318e-08,1.75580792157e-08
Ses01F_impro02_M011,2.99764815116,0.000401407985633,0.00167523432383,2.86175694573,5.15780688017e-05,0.00152342486944,0.0152425416319,2.24692235215e-07,1.04610612116e-08
Ses01F_impro02_M012,4.36539037392,0.000436607550207,0.00261285057675,3.17597969924,0.000269495298359,0.0018238855013,0.330955750516,1.70506718175e-08,1.60366308492e-07
Ses01F_impro02_M013,3.52935894474,0.000394435974753,0.00254571885205,3.1610768963,0.000195547692523,0.00187943231257,0.0582703453535,2.68994232409e-08,9.26059245559e-08
Ses01F_impro02_M014,3.16509977504,0.000487985532471,0.00214869765586,2.90206203168,0.000320923428734,0.00172072123405,0.0251897418455,8.72290375482e-09,5.16990503686e-08
Ses01F_impro02_M015,3.04558067605,0.000432829268786,0.00201394116571,2.99254285357,0.000384718364844,0.00180742637727,0.00281301061337,2.31465907806e-09,4.26483578449e-08
Ses01F_impro03_F000,6.59932543749,0.000459213876273,0.0048412607134,5.94199417095,0.000250618168447,0.00419345734807,0.565657614574,2.41423259119e-08,2.14043445871e-07
Ses01F_impro03_F001,6.97732000907,0.000497656751361,0.00494194018663,5.57906948371,0.000318231846149,0.00386494126214,1.88233649174,2.1538949728e-08,1.08526967498e-06
